End of Period / SORA Value Date,Unnamed: 1,Unnamed: 2,Interbank Overnight,Interbank 1-Week,Interbank 1-Month,Interbank 2-Month,Interbank 3-Month,Interbank 6-Month,Interbank 12-Month,3-Month Commercial Bills,3-Month US$ SIBOR,Singapore Overnight Rate Average,SGS Repo Overnight Rate,SF Deposit Rate,SF Borrowing Rate,RMB Overnight Rate
,,6.0,0.63,0.63,0.63,0.69,0.81,0.88,1.06,0.87,2.13,-,0.58,-,-,-
,,7.0,0.5,0.63,0.63,0.69,0.81,0.88,1.13,0.84,2.01,-,0.58,-,-,-
,,8.0,0.75,0.63,0.75,0.75,0.81,0.88,1.13,0.81,2,-,0.64,-,-,-
,,9.0,0.25,0.75,0.75,0.81,0.94,1,1.19,0.88,2.01,-,0.84,-,-,-
,,10.0,0.13,0.75,0.75,0.81,0.94,1,1.19,-,-,-,-,-,-,-
,,12.0,0.25,0.81,0.81,0.88,1,1.06,1.19,0.91,2.02,-,0.76,-,-,-
,,13.0,0.13,0.75,0.75,0.88,1,1.06,1.19,0.96,2.01,-,0.76,-,-,-
,,15.0,0.75,0.88,0.94,1,1.06,1.19,1.38,1.01,2.06,-,0.78,-,-,-
,,16.0,0.38,1,1,1.13,1.19,1.31,1.5,1.1,2.16,-,0.76,-,-,-
,,17.0,0.5,0.88,1,1.06,1.19,1.25,1.5,-,-,-,-,-,-,-
,,19.0,0.5,0.88,1,1.13,1.19,1.31,1.5,1.15,2.16,-,0.77,-,-,-
,,20.0,0.38,1,1,1.13,1.19,1.31,1.5,1.15,2.13,-,0.77,-,-,-
,,21.0,0.5,1,1,1.13,1.19,1.25,1.5,1.15,2.14,-,0.73,-,-,-
,,22.0,0.25,1,1,1.13,1.19,1.38,1.63,1.18,2.15,-,0.74,-,-,-
,,23.0,0.38,1,1,1.13,1.19,1.38,1.63,1.17,2.17,-,0.77,-,-,-
,,24.0,0.25,0.94,1,1.13,1.19,1.38,1.63,-,-,-,-,-,-,-
,,26.0,0.13,0.88,1,1.13,1.19,1.38,1.63,1.17,2.17,-,0.75,-,-,-
,,27.0,0.13,0.81,0.88,1,1.13,1.31,1.63,1.15,2.17,-,0.66,-,-,-
,,28.0,0.13,0.75,0.88,1,1.13,1.31,1.56,1.13,2.11,-,0.53,-,-,-
,,29.0,0.75,0.75,0.94,1,1.13,1.31,1.56,1.13,2.1,-,0.6,-,-,-
,,30.0,0.63,0.88,0.94,1,1.13,1.31,1.56,1.13,2.03,-,0.92,-,-,-
,Dec,1.0,0.25,0.88,0.94,1,1.13,1.31,1.56,-,-,-,-,-,-,-
,,3.0,0.38,1,1,1.13,1.25,1.38,1.63,1.16,2,-,0.96,-,-,-
,,4.0,0.75,1,1,1.13,1.25,1.31,1.56,1.16,2,-,0.92,-,-,-
,,5.0,0.25,0.94,1,1.13,1.19,1.31,1.56,1.14,1.99,-,0.93,-,-,-
,,6.0,0.25,1,1.06,1.13,1.19,1.38,1.63,1.17,2.02,-,0.89,-,-,-
,,7.0,0.63,1,1,1.06,1.19,1.31,1.63,1.17,2.01,-,0.89,-,-,-
,,8.0,0.25,0.88,1,1.13,1.19,1.31,1.56,-,-,-,-,-,-,-
,,10.0,0.5,0.88,0.94,1.06,1.19,1.38,1.63,1.16,1.94,-,0.8,-,-,-
,,11.0,0.13,0.75,0.81,1,1.13,1.31,1.56,1.16,1.9,-,0.7,-,-,-
,,12.0,0.13,0.63,0.75,0.88,1,1.25,1.5,1.09,1.87,-,0.53,-,-,-
,,13.0,0.5,0.75,0.81,1,1.06,1.31,1.56,1.08,1.87,-,0.57,-,-,-
,,14.0,0.63,0.75,0.81,0.94,1.06,1.31,1.56,1.09,1.9,-,0.77,-,-,-
,,15.0,0.38,0.75,0.81,0.94,1.13,1.31,1.56,-,-,-,-,-,-,-
,,18.0,0.25,0.69,0.81,1,1.06,1.31,1.56,1.11,1.91,-,0.55,-,-,-
,,19.0,0.5,0.63,0.81,1,1.06,1.31,1.56,1.1,1.9,-,0.53,-,-,-
,,20.0,0.75,0.75,0.88,1,1.13,1.31,1.56,1.07,1.9,-,0.63,-,-,-
,,21.0,0.5,1.25,1.06,1.13,1.25,1.38,1.63,1.17,1.9,-,0.96,-,-,-
,,22.0,0.25,1.13,1.06,1.13,1.25,1.38,1.63,-,-,-,-,-,-,-
,,24.0,0.06,1.25,1,1.13,1.25,1.38,1.63,1.17,1.9,-,0.93,-,-,-
,,26.0,0.25,1,1,1.06,1.19,1.31,1.56,1.13,1.91,-,0.72,-,-,-
,,27.0,0.88,1.25,1.13,1.19,1.25,1.38,1.63,1.14,1.91,-,0.97,-,-,-
,,28.0,0.38,1.13,1.13,1.19,1.31,1.38,1.63,1.15,1.89,-,1.18,-,-,-
,,29.0,0.5,1.13,1.13,1.25,1.31,1.38,1.63,-,-,-,-,-,-,-
,,31.0,0.25,1.13,1.13,1.19,1.25,1.38,1.63,1.2,1.88,-,1.23,-,-,-
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
End of Period / SORA Value Date,,,Interbank Overnight,Interbank 1-Week,Interbank 1-Month,Interbank 2-Month,Interbank 3-Month,Interbank 6-Month,Interbank 12-Month,3-Month Commercial Bills,3-Month US$ SIBOR,Singapore Overnight Rate Average,SGS Repo Overnight Rate,SF Deposit Rate,SF Borrowing Rate,RMB Overnight Rate
2002,Jan,2.0,0.38,1,1,1.13,1.19,1.31,1.56,1.16,1.86,-,0.93,-,-,-
,,3.0,0.88,1,1,1.13,1.19,1.31,1.56,1.15,1.87,-,0.92,-,-,-
,,4.0,1,1,1,1.13,1.19,1.25,1.5,1.13,1.86,-,1,-,-,-
,,5.0,0.75,1,1,1.13,1.19,1.25,1.5,-,-,-,-,-,-,-
,,7.0,0.75,1.06,1.06,1.13,1.19,1.25,1.5,1.14,1.86,-,1.05,-,-,-
,,8.0,1,1.06,1.06,1.13,1.19,1.25,1.5,1.19,1.84,-,1.08,-,-,-
,,9.0,0.38,1.06,1.06,1.13,1.19,1.25,1.5,1.18,1.83,-,1.12,-,-,-
,,10.0,0.63,1.06,1.06,1.13,1.19,1.25,1.5,1.18,1.83,-,1.04,-,-,-
,,11.0,0.5,1,1,1.06,1.13,1.19,1.44,1.13,1.82,-,0.97,-,-,-
,,12.0,0.5,1,1,1.06,1.13,1.19,1.44,-,-,-,-,-,-,-
,,14.0,0.5,0.81,0.88,0.94,1,1.13,1.38,1.04,1.73,-,0.7,-,-,-
,,15.0,0.5,0.75,0.88,0.94,1,1.13,1.25,1.04,1.73,-,0.68,-,-,-
,,16.0,0.5,0.75,0.81,0.88,1,1.06,1.25,1.01,1.72,-,0.63,-,-,-
,,17.0,0.25,0.69,0.81,0.94,1,1.06,1.31,1.01,1.73,-,0.68,-,-,-
,,18.0,0.25,0.88,0.88,0.94,1,1.13,1.31,1.03,1.76,-,0.69,-,-,-
,,19.0,0.13,0.88,0.94,1,1.06,1.13,1.31,-,-,-,-,-,-,-
,,21.0,0.25,0.81,0.81,0.94,1,1.13,1.31,1.03,1.8,-,0.6,-,-,-
,,22.0,0.38,0.81,0.88,0.94,1.06,1.19,1.44,1.03,1.8,-,0.58,-,-,-
,,23.0,0.25,0.75,0.88,0.94,1,1.19,1.44,1.03,1.8,-,0.53,-,-,-
,,24.0,0.75,0.88,0.88,1,1.06,1.19,1.44,1.06,1.81,-,0.71,-,-,-
,,25.0,0.88,0.94,1,1.06,1.13,1.25,1.5,1.08,1.86,-,0.92,-,-,-
,,26.0,0.75,0.94,1,1.06,1.13,1.25,1.5,-,-,-,-,-,-,-
,,28.0,1,1,1,1.06,1.13,1.25,1.5,1.09,1.87,-,0.96,-,-,-
,,29.0,0.75,0.94,1,1,1.06,1.25,1.44,1.1,1.88,-,0.92,-,-,-
,,30.0,0.38,0.94,1,1,1.13,1.19,1.44,1.09,1.86,-,0.89,-,-,-
,,31.0,0.44,0.75,0.88,0.94,1,1.13,1.38,1.05,1.88,-,0.7,-,-,-
,Feb,1.0,0.38,0.81,0.88,0.94,1,1.19,1.38,1.04,1.91,-,0.65,-,-,-
,,2.0,0.25,0.81,0.88,0.94,1,1.19,1.38,-,-,-,-,-,-,-
,,4.0,0.25,0.75,0.88,0.94,1,1.19,1.38,1.04,1.9,-,0.57,-,-,-
,,5.0,0.25,0.75,0.75,0.88,0.94,1.13,1.31,1.03,1.89,-,0.52,-,-,-
,,6.0,0.13,0.63,0.75,0.88,0.94,1.06,1.31,1,1.89,-,0.38,-,-,-
,,7.0,0.5,0.63,0.75,0.88,0.94,1.06,1.31,1,1.89,-,0.49,-,-,-
,,8.0,0.75,0.75,0.75,0.88,0.94,1.06,1.31,1.01,1.9,-,0.76,-,-,-
,,9.0,0.5,0.75,0.88,0.88,1,1.06,1.31,-,-,-,-,-,-,-
,,11.0,0.25,0.75,0.75,0.88,0.94,1.06,1.31,1.01,1.89,-,0.73,-,-,-
,,14.0,0.63,0.75,0.75,0.88,0.94,1.06,1.31,0.99,1.91,-,0.73,-,-,-
,,15.0,0.5,0.75,0.75,0.88,0.94,1,1.31,1,1.91,-,0.77,-,-,-
,,16.0,0.5,0.75,0.88,0.88,0.94,1.06,1.38,-,-,-,-,-,-,-
,,18.0,0.5,0.63,0.75,0.88,0.94,1.06,1.31,1.01,1.91,-,0.67,-,-,-
,,19.0,0.5,0.63,0.75,0.88,0.94,1.06,1.31,1,1.91,-,0.6,-,-,-
,,20.0,0.13,0.63,0.75,0.88,0.94,1.06,1.31,1,1.92,-,0.6,-,-,-
,,21.0,0.63,0.75,0.81,0.88,0.94,1.06,1.31,1,1.92,-,0.76,-,-,-
,,22.0,0.5,0.69,0.81,0.88,0.94,1.06,1.31,1,1.91,-,0.74,-,-,-
,,25.0,0.63,0.69,0.81,0.88,0.94,1.06,1.31,1.01,1.91,-,0.71,-,-,-
,,26.0,0.25,0.75,0.75,0.88,0.94,1.06,1.31,0.99,1.92,-,0.71,-,-,-
,,27.0,0.5,0.75,0.81,0.88,0.94,1.06,1.31,0.99,1.92,-,0.73,-,-,-
,,28.0,0.38,0.69,0.75,0.88,0.94,1.06,1.31,0.99,1.91,-,0.76,-,-,-
,Mar,1.0,0.5,0.75,0.81,0.88,0.94,1.06,1.31,1.02,1.91,-,0.79,-,-,-
,,2.0,0.38,0.75,0.81,0.88,1,1.06,1.31,-,-,-,-,-,-,-
,,4.0,0.75,0.81,0.81,0.88,0.94,1.06,1.31,1.02,1.93,-,0.82,-,-,-
,,5.0,0.88,0.88,0.88,0.94,1,1.13,1.38,1.02,1.93,-,0.91,-,-,-
,,6.0,1,0.88,0.88,0.94,1,1.13,1.38,1.03,1.93,-,0.93,-,-,-
,,7.0,0.88,1,1,1,1.06,1.19,1.44,1.04,1.92,-,0.98,-,-,-
,,8.0,1,1.06,1.06,1.13,1.19,1.31,1.56,1.14,1.97,-,1.13,-,-,-
,,9.0,0.88,1.06,1.13,1.13,1.19,1.31,1.56,-,-,-,-,-,-,-
,,11.0,0.5,1.06,1.06,1.13,1.19,1.25,1.5,1.12,2,-,1.04,-,-,-
,,12.0,0.63,0.88,0.94,1,1.06,1.25,1.44,1.1,2,-,0.97,-,-,-
,,13.0,0.25,0.88,0.94,1,1.06,1.25,1.44,1.1,2,-,0.9,-,-,-
,,14.0,0.63,0.88,0.94,1,1.06,1.19,1.44,1.1,1.99,-,0.85,-,-,-
,,15.0,0.63,0.88,0.94,1,1.06,1.19,1.5,1.09,2.01,-,0.95,-,-,-
,,16.0,0.5,0.94,0.94,1,1.06,1.19,1.44,-,-,-,-,-,-,-
,,18.0,0.25,0.69,0.88,1,1.06,1.19,1.44,1.06,2.01,-,0.81,-,-,-
,,19.0,0.75,0.75,0.88,1,1.06,1.19,1.44,1.06,2.01,-,0.79,-,-,-
,,20.0,0.38,0.94,0.88,1,1.06,1.19,1.44,1.05,2,-,0.8,-,-,-
,,21.0,0.75,0.88,0.88,1,1.06,1.25,1.5,1.05,2.01,-,0.81,-,-,-
,,22.0,0.5,0.88,0.88,1,1.06,1.25,1.5,1.05,2.02,-,0.87,-,-,-
,,23.0,0.5,0.88,0.88,1,1.06,1.25,1.5,-,-,-,-,-,-,-
,,25.0,0.5,0.75,0.88,0.94,1,1.19,1.44,1.04,2.03,-,0.71,-,-,-
,,26.0,0.5,0.88,0.88,0.94,1,1.19,1.44,1.03,2.04,-,0.7,-,-,-
,,27.0,0.88,0.94,0.94,1,1.06,1.25,1.44,1.07,2.04,-,0.91,-,-,-
,,28.0,0.5,0.94,0.94,1,1.06,1.19,1.44,1.09,2.04,-,1.05,-,-,-
,,30.0,0.5,0.94,0.94,1,1.06,1.19,1.44,-,-,-,-,-,-,-
,Apr,1.0,0.25,0.88,0.94,1,1.06,1.19,1.44,1.08,2.03,-,0.97,-,-,-
,,2.0,0.75,0.75,0.88,0.94,1,1.19,1.44,1.07,2.04,-,0.83,-,-,-
,,3.0,0.13,0.75,0.88,0.94,1,1.19,1.44,1.02,2.03,-,0.71,-,-,-
,,4.0,0.75,0.69,0.75,0.88,0.94,1.13,1.38,1.02,2.02,-,0.75,-,-,-
,,5.0,0.5,0.69,0.75,0.88,0.94,1.13,1.38,1.02,2.01,-,0.8,-,-,-
,,6.0,0.5,0.69,0.75,0.88,0.94,1.13,1.38,-,-,-,-,-,-,-
,,8.0,0.5,0.69,0.75,0.88,0.94,1.06,1.38,1.02,1.99,-,0.73,-,-,-
,,9.0,0.63,0.69,0.75,0.88,0.94,1.06,1.38,1,1.99,-,0.69,-,-,-
,,10.0,0.56,0.69,0.75,0.81,0.88,1.06,1.31,0.99,1.98,-,0.68,-,-,-
,,11.0,0.75,0.75,0.75,0.81,0.88,1.06,1.31,0.98,1.98,-,0.79,-,-,-
,,12.0,0.75,0.75,0.75,0.81,0.88,1.06,1.31,0.98,1.97,-,0.85,-,-,-
,,13.0,0.5,0.75,0.75,0.81,0.88,1.06,1.31,-,-,-,-,-,-,-
,,15.0,0.5,0.75,0.75,0.81,0.88,1.06,1.31,0.97,1.97,-,0.8,-,-,-
,,16.0,0.25,0.75,0.75,0.81,0.88,1.06,1.31,0.97,1.96,-,0.77,-,-,-
,,17.0,0.38,0.75,0.75,0.81,0.88,1.06,1.31,0.97,1.96,-,0.71,-,-,-
,,18.0,0.75,0.75,0.75,0.81,0.88,1,1.31,0.97,1.94,-,0.72,-,-,-
,,19.0,0.75,0.75,0.75,0.81,0.88,1,1.31,0.97,1.93,-,0.84,-,-,-
,,20.0,0.63,0.75,0.75,0.81,0.88,1,1.31,-,-,-,-,-,-,-
,,22.0,0.88,0.75,0.75,0.81,0.88,1,1.31,0.97,1.94,-,0.79,-,-,-
,,23.0,0.88,0.88,0.81,0.88,0.94,1.06,1.31,0.98,1.94,-,0.88,-,-,-
,,24.0,0.75,0.88,0.81,0.88,0.94,1.06,1.31,0.98,1.94,-,0.9,-,-,-
,,25.0,0.5,0.75,0.81,0.88,0.94,1.06,1.31,0.97,1.93,-,0.83,-,-,-
,,26.0,0.5,0.75,0.75,0.81,0.88,1,1.25,0.97,1.92,-,0.77,-,-,-
,,27.0,0.5,0.75,0.75,0.81,0.88,1,1.25,-,-,-,-,-,-,-
,,29.0,0.5,0.69,0.75,0.81,0.88,1,1.25,0.97,1.92,-,0.63,-,-,-
,,30.0,0.5,0.75,0.75,0.81,0.88,1,1.25,0.96,1.91,-,0.74,-,-,-
,May,2.0,0.5,0.75,0.75,0.81,0.88,1,1.25,0.91,1.91,-,0.74,-,-,-
,,3.0,0.5,0.75,0.75,0.81,0.88,1,1.25,0.9,1.92,-,0.77,-,-,-
,,4.0,0.5,0.75,0.75,0.81,0.88,1,1.25,-,-,-,-,-,-,-
,,6.0,0.63,0.69,0.75,0.81,0.88,0.94,1.25,0.95,1.9,-,0.69,-,-,-
,,7.0,0.75,0.69,0.75,0.81,0.88,0.94,1.25,0.95,1.89,-,0.68,-,-,-
,,8.0,0.75,0.75,0.75,0.81,0.88,0.94,1.25,0.95,1.88,-,0.68,-,-,-
,,9.0,0.75,0.75,0.75,0.81,0.88,0.94,1.19,0.95,1.91,-,0.7,-,-,-
,,10.0,0.75,0.75,0.75,0.81,0.88,1,1.25,0.95,1.9,-,0.76,-,-,-
,,11.0,0.75,0.75,0.75,0.81,0.88,1,1.25,-,-,-,-,-,-,-
,,13.0,0.63,0.75,0.75,0.81,0.88,1,1.25,0.93,1.89,-,0.68,-,-,-
,,14.0,0.69,0.75,0.75,0.81,0.88,1,1.19,0.92,1.9,-,0.71,-,-,-
,,15.0,0.75,0.75,0.75,0.81,0.88,0.94,1.19,0.92,1.91,-,0.72,-,-,-
,,16.0,0.63,0.81,0.81,0.81,0.88,1,1.25,0.93,1.91,-,0.78,-,-,-
,,17.0,0.81,0.88,0.81,0.81,0.88,1,1.25,0.92,1.9,-,0.91,-,-,-
,,18.0,0.75,0.81,0.81,0.81,0.88,1,1.19,-,-,-,-,-,-,-
,,20.0,0.88,0.81,0.81,0.81,0.88,1,1.25,0.93,1.91,-,0.86,-,-,-
,,21.0,0.81,0.88,0.88,0.88,0.88,1,1.25,0.93,1.9,-,0.85,-,-,-
,,22.0,0.81,0.88,0.88,0.88,0.88,1,1.25,0.93,1.89,-,0.85,-,-,-
,,23.0,0.63,0.88,0.88,0.88,0.88,1,1.25,0.93,1.9,-,0.84,-,-,-
,,24.0,0.63,0.81,0.81,0.88,0.88,1,1.25,0.91,1.9,-,0.86,-,-,-
,,25.0,0.25,0.81,0.81,0.88,0.88,1,1.25,-,-,-,-,-,-,-
,,28.0,0.38,0.75,0.81,0.88,0.88,1,1.25,0.93,1.9,-,0.74,-,-,-
,,29.0,0.38,0.75,0.75,0.81,0.88,1,1.25,0.9,1.9,-,0.63,-,-,-
,,30.0,0.63,0.75,0.75,0.81,0.88,1,1.25,0.9,1.9,-,0.63,-,-,-
,,31.0,0.75,0.75,0.75,0.81,0.88,1,1.25,0.9,1.9,-,0.74,-,-,-
,Jun,1.0,0.56,0.75,0.75,0.81,0.88,1,1.25,-,-,-,-,-,-,-
,,3.0,0.69,0.75,0.81,0.81,0.88,1,1.25,0.94,1.9,-,0.71,-,-,-
,,4.0,0.69,0.75,0.81,0.81,0.88,1,1.19,0.94,1.9,-,0.74,-,-,-
,,5.0,0.63,0.75,0.81,0.81,0.88,1,1.19,0.94,1.9,-,0.73,-,-,-
,,6.0,0.63,0.75,0.81,0.81,0.88,1,1.25,0.94,1.89,-,0.75,-,-,-
,,7.0,0.63,0.75,0.81,0.81,0.88,1,1.19,0.94,1.89,-,0.77,-,-,-
,,8.0,0.63,0.75,0.81,0.81,0.88,1,1.19,-,-,-,-,-,-,-
,,10.0,0.25,0.75,0.81,0.81,0.88,1,1.19,0.91,1.89,-,0.74,-,-,-
,,11.0,0.13,0.69,0.75,0.81,0.88,1,1.19,0.91,1.89,-,0.71,-,-,-
,,12.0,0.38,0.63,0.69,0.75,0.81,0.94,1.13,0.89,1.88,-,0.61,-,-,-
,,13.0,0.5,0.69,0.75,0.81,0.81,0.94,1.13,0.89,1.88,-,0.66,-,-,-
,,14.0,0.75,0.75,0.75,0.81,0.81,0.94,1.13,0.88,1.88,-,0.82,-,-,-
,,15.0,0.75,0.75,0.75,0.81,0.81,0.94,1.13,-,-,-,-,-,-,-
,,17.0,0.88,0.75,0.75,0.81,0.88,0.94,1.13,0.88,1.87,-,0.81,-,-,-
,,18.0,0.88,0.75,0.75,0.81,0.81,0.94,1.13,0.89,1.88,-,0.82,-,-,-
,,19.0,0.75,0.81,0.81,0.81,0.88,0.94,1.13,0.93,1.87,-,0.82,-,-,-
,,20.0,0.88,0.81,0.81,0.81,0.88,0.94,1.13,0.93,1.87,-,0.83,-,-,-
,,21.0,0.63,0.81,0.81,0.81,0.88,0.94,1.13,0.93,1.87,-,0.89,-,-,-
,,22.0,0.75,0.81,0.81,0.81,0.88,0.94,1.13,-,-,-,-,-,-,-
,,24.0,0.81,0.81,0.81,0.81,0.88,0.94,1.13,0.94,1.87,-,0.88,-,-,-
,,25.0,0.75,0.81,0.81,0.81,0.88,0.94,1.13,0.93,1.87,-,0.89,-,-,-
,,26.0,0.63,0.88,0.81,0.81,0.88,0.94,1.13,0.94,1.86,-,0.9,-,-,-
,,27.0,0.75,0.81,0.81,0.81,0.88,0.94,1.13,0.94,1.86,-,0.9,-,-,-
,,28.0,0.63,0.81,0.81,0.81,0.88,0.94,1.13,0.94,1.87,-,0.9,-,-,-
,,29.0,0.75,0.81,0.81,0.81,0.88,0.94,1.13,-,-,-,-,-,-,-
,Jul,1.0,0.25,0.81,0.81,0.81,0.88,0.94,1.13,0.91,1.87,-,0.75,-,-,-
,,2.0,0.44,0.69,0.75,0.81,0.81,0.94,1.13,0.9,1.86,-,0.64,-,-,-
,,3.0,0.38,0.69,0.75,0.81,0.81,0.88,1.13,0.9,1.86,-,0.6,-,-,-
,,4.0,0.5,0.69,0.75,0.75,0.81,0.88,1.13,0.9,1.86,-,0.59,-,-,-
,,5.0,0.38,0.69,0.75,0.81,0.81,0.88,1.13,0.9,1.86,-,0.65,-,-,-
,,6.0,0.5,0.69,0.75,0.75,0.81,0.88,1.13,-,-,-,-,-,-,-
,,8.0,0.25,0.69,0.69,0.75,0.81,0.94,1.13,0.9,1.87,-,0.62,-,-,-
,,9.0,0.5,0.56,0.63,0.69,0.75,0.81,1.06,0.88,1.87,-,0.56,-,-,-
,,10.0,0.25,0.56,0.63,0.69,0.75,0.81,1.06,0.87,1.86,-,0.51,-,-,-
,,11.0,0.5,0.56,0.63,0.69,0.75,0.81,1.06,0.87,1.86,-,0.54,-,-,-
,,12.0,0.56,0.56,0.63,0.69,0.75,0.81,1.06,0.87,1.86,-,0.64,-,-,-
,,13.0,0.5,0.56,0.63,0.69,0.75,0.81,1.06,-,-,-,-,-,-,-
,,15.0,0.56,0.63,0.63,0.69,0.75,0.81,1.06,0.83,1.86,-,0.62,-,-,-
,,16.0,0.5,0.63,0.63,0.69,0.75,0.81,1,0.83,1.86,-,0.6,-,-,-
,,17.0,0.63,0.56,0.63,0.69,0.75,0.81,1,0.83,1.86,-,0.6,-,-,-
,,18.0,0.63,0.63,0.63,0.69,0.75,0.81,1,0.83,1.86,-,0.6,-,-,-
,,19.0,0.69,0.63,0.63,0.69,0.75,0.81,1,0.83,1.86,-,0.69,-,-,-
,,20.0,0.63,0.63,0.63,0.69,0.75,0.81,1,-,-,-,-,-,-,-
,,22.0,0.38,0.63,0.63,0.69,0.75,0.81,1,0.83,1.86,-,0.66,-,-,-
,,23.0,0.38,0.63,0.63,0.69,0.75,0.81,1,0.83,1.85,-,0.64,-,-,-
,,24.0,0.38,0.63,0.63,0.69,0.75,0.81,1,0.83,1.85,-,0.63,-,-,-
,,25.0,0.5,0.63,0.63,0.69,0.75,0.81,0.94,0.82,1.83,-,0.63,-,-,-
,,26.0,0.63,0.69,0.69,0.69,0.75,0.81,0.94,0.82,1.83,-,0.71,-,-,-
,,27.0,0.56,0.69,0.69,0.69,0.75,0.81,0.94,-,-,-,-,-,-,-
,,29.0,0.63,0.69,0.69,0.69,0.75,0.81,0.94,0.82,1.82,-,0.69,-,-,-
,,30.0,0.75,0.69,0.69,0.69,0.75,0.81,0.94,0.82,1.84,-,0.72,-,-,-
,,31.0,0.63,0.69,0.69,0.69,0.75,0.81,0.94,0.82,1.84,-,0.78,-,-,-
,Aug,1.0,0.88,0.81,0.75,0.81,0.81,0.88,1,0.84,1.83,-,0.88,-,-,-
,,2.0,0.75,0.81,0.75,0.75,0.75,0.88,1,0.85,1.82,-,0.91,-,-,-
,,3.0,0.75,0.75,0.75,0.75,0.75,0.88,1,-,-,-,-,-,-,-
,,5.0,0.88,0.88,0.75,0.75,0.75,0.81,0.94,0.83,1.79,-,0.87,-,-,-
,,6.0,0.81,0.81,0.75,0.75,0.75,0.81,0.94,0.84,1.76,-,0.88,-,-,-
,,7.0,0.75,0.81,0.75,0.75,0.75,0.81,0.94,0.84,1.77,-,0.91,-,-,-
,,8.0,0.88,0.81,0.75,0.75,0.81,0.88,1,0.87,1.76,-,0.99,-,-,-
,,10.0,0.75,0.81,0.81,0.81,0.81,0.88,1,-,-,-,-,-,-,-
,,12.0,0.69,0.81,0.75,0.81,0.81,0.81,1,0.85,1.76,-,0.88,-,-,-
,,13.0,0.69,0.81,0.75,0.75,0.75,0.81,1,0.85,1.76,-,0.88,-,-,-
,,14.0,0.88,0.81,0.81,0.81,0.81,0.88,1,0.85,1.75,-,0.89,-,-,-
,,15.0,0.94,0.81,0.81,0.81,0.81,0.88,1,0.86,1.75,-,0.92,-,-,-
,,16.0,0.5,0.81,0.81,0.81,0.81,0.88,1,0.87,1.76,-,0.97,-,-,-
,,17.0,0.81,0.81,0.81,0.81,0.81,0.88,1,-,-,-,-,-,-,-
,,19.0,0.88,0.81,0.81,0.81,0.81,0.88,1,0.86,1.78,-,0.9,-,-,-
,,20.0,1,0.81,0.81,0.81,0.81,0.88,1,0.88,1.79,-,0.96,-,-,-
,,21.0,0.88,0.88,0.81,0.81,0.81,0.88,1.06,0.86,1.78,-,0.95,-,-,-
,,22.0,0.81,0.88,0.81,0.81,0.81,0.88,1.06,0.9,1.79,-,0.93,-,-,-
,,23.0,0.88,0.88,0.81,0.81,0.81,0.94,1.06,0.9,1.8,-,0.92,-,-,-
,,24.0,0.75,0.81,0.81,0.81,0.81,0.88,1.06,-,-,-,-,-,-,-
,,26.0,0.88,0.88,0.88,0.88,0.88,0.94,1.06,0.88,1.8,-,0.92,-,-,-
,,27.0,0.94,0.94,0.94,0.94,0.94,0.94,1.06,0.94,1.81,-,0.98,-,-,-
,,28.0,0.94,0.94,0.94,0.94,0.94,1,1.13,0.91,1.82,-,1,-,-,-
,,29.0,0.75,0.94,0.94,0.94,0.94,1,1.13,0.91,1.82,-,0.99,-,-,-
,,30.0,0.88,0.88,0.88,0.88,0.88,0.94,1.06,0.89,1.81,-,0.93,-,-,-
,,31.0,0.75,0.88,0.88,0.88,0.88,0.94,1.06,-,-,-,-,-,-,-
,Sep,2.0,0.81,0.88,0.88,0.88,0.88,0.94,1.06,0.94,1.82,-,0.86,-,-,-
,,3.0,0.88,0.88,0.88,0.88,0.88,0.94,1.06,0.95,1.82,-,0.89,-,-,-
,,4.0,0.94,0.88,0.81,0.81,0.88,0.94,1.06,0.94,1.79,-,0.93,-,-,-
,,5.0,0.94,0.94,0.88,0.88,0.88,0.94,1.06,0.94,1.79,-,0.94,-,-,-
,,6.0,1,0.94,0.94,0.94,0.94,1,1.13,0.96,1.78,-,0.99,-,-,-
,,7.0,0.88,0.94,0.94,0.94,0.94,1,1.13,-,-,-,-,-,-,-
,,9.0,1.06,1,1,1,1,1,1.13,1,1.81,-,1.07,-,-,-
,,10.0,1,1,1,1,1,1.06,1.19,1.04,1.82,-,1.14,-,-,-
,,11.0,1.13,1.06,1.06,1.06,1.06,1.13,1.25,1.07,1.83,-,1.14,-,-,-
,,12.0,1,1.13,1.13,1.13,1.13,1.13,1.25,1.1,1.82,-,1.15,-,-,-
,,13.0,1.13,1.13,1.13,1.13,1.13,1.13,1.25,1.13,1.83,-,1.19,-,-,-
,,14.0,1,1.13,1.13,1.13,1.13,1.13,1.25,-,-,-,-,-,-,-
,,16.0,1.13,1.25,1.25,1.25,1.25,1.25,1.38,1.2,1.82,-,1.26,-,-,-
,,17.0,1.25,1.25,1.25,1.25,1.25,1.25,1.38,1.2,1.83,-,1.32,-,-,-
,,18.0,0.13,1.31,1.25,1.25,1.25,1.25,1.38,1.21,1.83,-,1.35,-,-,-
,,19.0,1.38,1.25,1.25,1.25,1.25,1.25,1.38,1.2,1.82,-,1.35,-,-,-
,,20.0,1.25,1.38,1.31,1.25,1.25,1.25,1.38,1.22,1.82,-,1.46,-,-,-
